DISTRICTS,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER THEFTS,FORGERY,COUNTERFEITING,sum
"BALRAMPUR, UTTAR PRADESH",19.78571429,13.92857143,7.571428571,13.28571429,0.071428571,11.0,56.85714286,1.714285714,0.142857143,3.928571429,25.42857143,48.42857143,15.92857143,30.0,14.85714286,11.57142857,32.64285714,1.071428571,1.928571429,62.14285714,7.642857143,15.21428571,7.214285714,13.71428571,0.0,28.64285714,2.5,0.0,0.0,447.2142857150001
"BANASKANTHA, GUJARAT",3.642857143,3.0,0.071428571,12.0,0.0,4.0,16.0,2.571428571,0.071428571,5.642857143,30.57142857,27.78571429,14.71428571,0.0,10.14285714,2.357142857,5.0,0.0,1.214285714,74.71428571,0.0,13.14285714,0.0,21.07142857,0.0,69.78571429,13.07142857,0.071428571,0.857142857,331.499999988
"BANDA, UTTAR PRADESH",49.5,31.92857143,17.28571429,37.5,0.0,26.78571429,92.0,1.214285714,0.214285714,14.14285714,66.07142857,122.0714286,36.5,76.92857143,49.85714286,25.85714286,50.64285714,0.642857143,9.928571429,91.21428571,25.21428571,72.92857143,7.642857143,44.0,0.0,79.07142857,8.642857143,0.0,0.214285714,1038.0000000300001
"BANDIPORA, JAMMU & KASHMIR",2.714285714,3.214285714,0.5,2.571428571,0.0,2.0,48.57142857,0.0,0.0,1.071428571,19.35714286,24.78571429,1.642857143,20.92857143,44.71428571,0.714285714,3.642857143,0.142857143,3.071428571,0.5,0.0,36.5,3.285714286,0.857142857,0.0,7.142857143,2.214285714,0.0,0.0,230.14285714399998
"BANGALORE COMMR., KARNATAKA",217.7142857,322.0714286,5.714285714,51.57142857,0.071428571,51.5,522.2857143,40.64285714,188.8571429,525.6428571,1526.571429,8291.214286,4105.142857,4186.071429,359.0714286,167.4285714,2099.142857,57.5,4.571428571,2936.071429,43.14285714,214.8571429,34.28571429,308.1428571,0.0,95.85714286,0.0,0.0,0.0,26355.142858455994
"BANGALORE RURAL, KARNATAKA",117.7142857,69.28571429,2.571428571,23.07142857,0.0,23.07142857,74.71428571,21.0,0.928571429,62.0,327.0714286,689.3571429,232.9285714,456.4285714,345.3571429,21.14285714,109.7857143,1.142857143,19.28571429,811.8571429,21.85714286,83.64285714,0.142857143,90.07142857,0.0,1.714285714,0.0,0.0,0.0,3606.142857240001
"BANKA, BIHAR",72.64285714,38.85714286,18.42857143,39.0,0.0,35.85714286,96.28571429,25.0,1.214285714,24.42857143,65.57142857,120.2142857,13.42857143,98.71428571,202.5714286,18.78571429,19.78571429,0.642857143,14.14285714,237.8571429,20.42857143,4.214285714,0.214285714,27.57142857,0.0,56.78571429,8.071428571,0.0,0.0,1260.7142857860001
"BANKURA, WEST BENGAL",56.92857143,36.85714286,7.714285714,54.0,0.071428571,41.0,66.57142857,11.5,14.35714286,24.14285714,10.64285714,231.0714286,25.64285714,191.3571429,140.2142857,15.92857143,35.07142857,1.714285714,10.07142857,176.4285714,21.35714286,64.42857143,0.642857143,175.1428571,0.0,169.7142857,14.07142857,0.857142857,0.214285714,1597.714285683
"BANSWARA, RAJASTHAN",33.14285714,17.64285714,0.857142857,82.35714286,0.0,60.78571429,137.2857143,1.214285714,1.714285714,13.71428571,79.35714286,118.8571429,42.35714286,70.21428571,130.2857143,5.642857143,83.57142857,0.642857143,26.71428571,907.7857143,6.714285714,84.28571429,1.428571429,134.2857143,0.0,142.7857143,6.285714286,0.0,0.0,2189.9285715399997
"BARABANKI, UTTAR PRADESH",61.92857143,55.21428571,16.64285714,33.0,0.0,27.92857143,149.1428571,5.0,0.642857143,24.42857143,79.14285714,197.0,51.14285714,142.0714286,26.78571429,67.85714286,63.14285714,0.928571429,5.214285714,280.3571429,28.35714286,38.21428571,22.35714286,91.14285714,0.0,198.7857143,3.785714286,0.0,0.214285714,1670.428571466
"BARAGARH, ODISHA",31.64285714,64.42857143,2.357142857,35.85714286,0.0,27.85714286,38.85714286,9.785714286,1.428571429,36.85714286,86.0,164.5714286,40.64285714,113.5714286,99.92857143,7.142857143,27.07142857,1.142857143,16.92857143,85.14285714,8.0,94.78571429,8.571428571,78.35714286,0.0,131.5714286,10.35714286,1.0,0.0,1223.8571429590002
"BARAMULLA, JAMMU & KASHMIR",50.28571429,64.35714286,2.071428571,17.71428571,0.0,16.0,169.0,0.928571429,0.0,8.285714286,121.5,141.8571429,20.21428571,117.7142857,145.9285714,6.428571429,17.07142857,2.928571429,21.21428571,11.5,0.071428571,124.2857143,21.57142857,3.142857143,0.0,17.07142857,3.928571429,0.0,0.214285714,1105.285714291
"BARAN, RAJASTHAN",32.92857143,76.42857143,9.0,65.92857143,0.0,55.64285714,153.4285714,0.857142857,1.357142857,12.0,115.2857143,315.1428571,93.0,203.3571429,27.92857143,16.35714286,190.5,0.714285714,17.92857143,354.7142857,5.857142857,178.2857143,2.357142857,231.5,0.0,132.2857143,18.78571429,0.0,0.0,2311.5714285820004
"BAREILLY, UTTAR PRADESH",165.4285714,187.2142857,32.14285714,70.92857143,0.0,60.0,345.7142857,14.42857143,0.642857143,70.78571429,150.3571429,620.1428571,258.5714286,334.6428571,125.6428571,98.78571429,244.4285714,6.071428571,5.071428571,373.5714286,51.92857143,126.9285714,47.64285714,211.8571429,0.214285714,276.5,26.92857143,0.0,1.071428571,3907.64285705
"BARMER, RAJASTHAN",23.21428571,26.28571429,1.214285714,44.57142857,0.0,30.35714286,59.0,0.571428571,0.0,7.142857143,124.7857143,242.5714286,100.6428571,130.4285714,15.57142857,8.285714286,197.2857143,1.357142857,21.57142857,539.5714286,15.42857143,117.7142857,0.0,138.1428571,0.0,194.5714286,11.5,14.07142857,0.642857143,2066.499999984
"BARNALA, PUNJAB",15.14285714,22.35714286,3.785714286,18.0,0.0,13.57142857,25.71428571,0.142857143,1.714285714,2.0,43.5,67.64285714,22.71428571,39.71428571,0.142857143,8.714285714,57.35714286,0.928571429,1.428571429,88.28571429,2.142857143,10.21428571,0.0,17.78571429,0.0,76.14285714,5.214285714,0.0,0.0,544.357142845
"BARPETA, ASSAM",47.07142857,17.28571429,0.714285714,106.2142857,0.0,85.78571429,299.1428571,21.57142857,1.142857143,23.92857143,193.8571429,231.1428571,32.28571429,175.1428571,247.6428571,56.5,66.28571429,3.142857143,17.64285714,219.8571429,11.0,137.1428571,0.285714286,325.4285714,0.0,169.3571429,23.71428571,0.571428571,3.0,2516.8571427369993
"BARRACKPUR PC, WEST BENGAL",6.142857143,14.21428571,1.785714286,18.21428571,0.0,5.714285714,50.57142857,0.428571429,12.14285714,0.928571429,0.0,87.14285714,24.42857143,0.0,10.5,6.642857143,36.14285714,0.0,0.071428571,134.2857143,1.5,29.0,0.0,86.07142857,0.0,70.07142857,62.71428571,1.428571429,3.642857143,663.785714277
"BARWANI, MADHYA PRADESH",40.14285714,23.71428571,1.857142857,51.57142857,0.0,41.92857143,19.14285714,1.214285714,1.571428571,11.71428571,96.71428571,191.2142857,58.92857143,124.5,30.71428571,3.285714286,8.785714286,0.357142857,8.214285714,291.2142857,3.642857143,88.42857143,7.857142857,16.85714286,0.0,193.8571429,7.785714286,0.285714286,0.0,1325.4999999970005
"BASKA, ASSAM",21.71428571,7.571428571,0.071428571,14.35714286,0.0,10.64285714,42.42857143,1.928571429,0.142857143,4.714285714,15.42857143,29.57142857,4.214285714,18.92857143,2.714285714,2.5,6.428571429,0.142857143,5.357142857,53.07142857,1.571428571,9.785714286,0.0,13.64285714,0.0,22.85714286,6.428571429,0.0,0.0,296.214285711
"BASTI, UTTAR PRADESH",30.78571429,23.21428571,12.78571429,13.5,0.0,11.35714286,62.28571429,1.714285714,0.785714286,13.07142857,39.35714286,102.7857143,38.64285714,61.07142857,34.71428571,21.78571429,45.78571429,2.142857143,4.142857143,136.2857143,15.07142857,16.42857143,22.57142857,31.5,0.0,96.5,3.071428571,0.0,0.0,841.3571428969999
"BATALA, PUNJAB",23.85714286,27.57142857,3.571428571,24.64285714,0.0,19.92857143,38.0,1.142857143,2.214285714,2.285714286,56.42857143,91.28571429,30.64285714,56.14285714,0.0,7.142857143,94.92857143,0.928571429,2.071428571,170.0714286,4.357142857,14.92857143,0.0,33.42857143,0.0,65.42857143,4.5,0.0,0.0,775.5000000340001
"BATHINDA, PUNJAB",3.928571429,3.214285714,0.571428571,12.21428571,0.0,4.0,9.571428571,0.142857143,0.214285714,0.142857143,24.57142857,18.57142857,9.571428571,0.0,0.0,1.357142857,10.78571429,0.0,0.571428571,13.28571429,0.357142857,11.0,0.0,5.285714286,0.0,29.64285714,9.0,0.0,0.428571429,168.42857142599996
"BDN CP, WEST BENGAL",2.285714286,3.071428571,0.571428571,2.142857143,0.0,2.142857143,16.14285714,0.285714286,9.5,2.214285714,1.285714286,113.8571429,30.71428571,83.14285714,3.0,4.571428571,30.57142857,1.142857143,0.357142857,19.28571429,1.071428571,9.642857143,1.0,39.21428571,0.0,3.571428571,0.0,0.0,0.0,380.78571431600005
"BEED, MAHARASHTRA",70.42857143,58.5,3.285714286,44.57142857,0.0,34.78571429,80.28571429,32.28571429,5.071428571,79.5,312.4285714,601.0714286,157.8571429,415.6428571,395.5,30.78571429,88.78571429,1.142857143,46.07142857,907.7857143,8.571428571,126.6428571,10.07142857,302.8571429,0.0,335.7142857,27.57142857,0.142857143,0.214285714,4177.571428588
"BEGUSARAI, BIHAR",116.9285714,148.3571429,3.928571429,26.35714286,0.0,20.5,213.2857143,17.35714286,1.571428571,63.64285714,87.64285714,349.8571429,58.28571429,257.1428571,298.3571429,44.21428571,68.78571429,0.857142857,15.21428571,405.7857143,31.64285714,19.28571429,0.142857143,49.14285714,0.142857143,197.0714286,34.42857143,2.714285714,0.285714286,2532.928571543001
"BELAGAVI CITY, KARNATAKA",1.785714286,2.642857143,0.0,4.714285714,0.0,1.571428571,3.857142857,0.714285714,0.0,5.5,25.0,22.5,14.14285714,0.0,24.14285714,0.857142857,8.214285714,0.0,1.285714286,5.0,0.571428571,12.57142857,0.0,5.142857143,0.0,68.35714286,8.357142857,0.5,0.0,217.428571423
"BELAGAVI DISTRICT, KARNATAKA",5.357142857,7.071428571,0.142857143,12.71428571,0.0,4.214285714,6.714285714,2.714285714,0.071428571,2.857142857,29.28571429,23.28571429,9.785714286,0.0,66.92857143,1.357142857,8.214285714,0.0,1.5,13.42857143,0.285714286,33.85714286,0.0,11.57142857,0.0,189.1428571,13.5,0.714285714,0.0,444.71428567800007
"BELGAUM, KARNATAKA",108.2142857,80.35714286,1.571428571,24.35714286,0.0,24.35714286,79.0,10.42857143,2.214285714,51.5,232.7142857,400.1428571,185.3571429,214.7857143,378.7857143,18.71428571,194.7142857,4.5,20.28571429,849.5714286,8.142857143,130.1428571,3.785714286,181.5714286,0.0,29.85714286,0.0,0.0,0.0,3235.0714285840004
"BELLARY, KARNATAKA",50.21428571,41.28571429,0.5,13.28571429,0.0,13.28571429,41.57142857,4.214285714,1.5,25.42857143,142.0,276.4285714,120.3571429,156.0714286,206.1428571,10.85714286,66.71428571,2.285714286,9.571428571,473.8571429,7.428571429,59.14285714,0.142857143,61.5,0.071428571,11.5,0.0,0.0,0.0,1795.3571429039998
"BEMETARA, CHHATTISGARH",2.142857143,1.642857143,0.0,3.714285714,0.0,3.714285714,8.142857143,0.0,0.0,1.0,9.785714286,15.5,4.928571429,10.57142857,2.428571429,0.285714286,2.0,0.142857143,1.214285714,3.5,0.571428571,8.428571429,0.5,3.428571429,0.0,13.35714286,0.0,0.0,0.0,97.00000000300001
"BEMETRA, CHHATTISGARH",1.5,0.571428571,0.0,8.785714286,0.0,3.071428571,4.285714286,0.0,0.0,0.5,14.85714286,8.5,2.857142857,0.0,5.357142857,0.142857143,1.214285714,0.0,0.285714286,2.571428571,0.214285714,8.0,0.0,1.357142857,0.0,14.71428571,5.642857143,0.0,0.0,84.42857142599999
"BENGALURU CITY, KARNATAKA",17.21428571,34.92857143,1.5,22.57142857,0.0,8.0,101.1428571,7.285714286,24.78571429,76.21428571,220.2857143,818.2142857,362.5,0.0,56.07142857,7.642857143,217.5,0.0,7.142857143,31.0,4.071428571,105.2857143,0.0,35.0,0.0,447.0714286,455.7142857,3.071428571,6.214285714,3070.428571408
"BENGALURU DISTRICT, KARNATAKA",5.571428571,5.857142857,0.142857143,12.85714286,0.0,4.285714286,11.85714286,3.571428571,1.071428571,10.35714286,37.42857143,47.64285714,25.78571429,0.0,35.42857143,2.285714286,22.71428571,0.0,0.928571429,4.571428571,1.571428571,19.28571429,0.0,6.928571429,0.0,87.71428571,21.85714286,1.571428571,0.0,371.28571429600004
"BERHAMPUR, ODISHA",21.14285714,64.07142857,1.142857143,19.71428571,0.0,15.42857143,43.0,10.78571429,7.5,53.64285714,98.5,183.0,82.21428571,92.35714286,40.0,15.28571429,47.78571429,0.214285714,9.785714286,162.6428571,5.071428571,120.7857143,7.0,42.92857143,0.0,89.64285714,8.428571429,0.214285714,0.428571429,1242.7142856859996
"BETTIAH, BIHAR",75.5,73.57142857,6.071428571,43.92857143,0.0,39.21428571,217.5714286,12.92857143,1.5,28.5,98.07142857,354.0,61.64285714,270.7857143,408.0714286,61.5,90.85714286,4.0,18.35714286,1032.785714,27.78571429,15.14285714,2.357142857,69.14285714,0.571428571,98.64285714,21.57142857,0.0,1.071428571,3135.1428569200007
"BETUL, MADHYA PRADESH",61.5,37.71428571,1.642857143,152.7857143,0.071428571,129.5,75.28571429,0.785714286,0.357142857,17.71428571,174.7857143,217.2142857,61.57142857,141.7857143,11.21428571,2.214285714,23.42857143,0.357142857,14.71428571,368.7142857,14.35714286,212.5,11.78571429,86.35714286,0.0,200.2142857,13.85714286,2.357142857,0.0,2034.7857142850003
"BHABHUA, BIHAR",52.92857143,44.07142857,4.142857143,15.07142857,0.071428571,12.14285714,90.42857143,15.28571429,0.714285714,23.21428571,71.42857143,198.5,32.28571429,145.2857143,153.3571429,21.64285714,32.35714286,0.428571429,20.14285714,238.8571429,20.78571429,5.285714286,0.0,24.21428571,0.142857143,73.14285714,20.92857143,0.0,0.0,1316.857142956
"BHADRAK, ODISHA",31.28571429,38.21428571,1.285714286,51.21428571,0.0,42.28571429,89.85714286,5.0,0.357142857,18.78571429,76.85714286,118.6428571,26.92857143,80.35714286,41.21428571,10.14285714,46.57142857,0.714285714,17.71428571,29.92857143,19.21428571,97.71428571,11.92857143,101.8571429,0.0,74.92857143,11.35714286,0.0,0.0,1044.357142857
"BHAGALPUR, BIHAR",99.57142857,79.28571429,7.857142857,49.78571429,0.0,40.71428571,211.7142857,13.78571429,2.642857143,45.21428571,156.7142857,456.3571429,123.8571429,305.5,261.4285714,40.42857143,77.07142857,2.071428571,18.21428571,301.2142857,18.5,21.35714286,0.857142857,80.35714286,0.0,117.5714286,27.0,7.785714286,0.142857143,2567.000000047
"BHANDARA, MAHARASHTRA",27.92857143,12.57142857,2.642857143,33.0,0.0,29.0,27.0,2.428571429,0.571428571,17.85714286,196.6428571,466.7857143,58.64285714,380.0714286,61.85714286,12.92857143,38.78571429,3.285714286,33.07142857,339.8571429,2.785714286,62.64285714,25.78571429,62.71428571,0.0,167.5,28.07142857,0.0,0.0,2094.4285714750004
"BHARATPUR, RAJASTHAN",84.0,82.35714286,2.285714286,112.6428571,0.0,87.0,318.4285714,4.5,7.857142857,31.64285714,89.35714286,1107.5,546.5714286,517.3571429,36.21428571,23.35714286,485.8571429,1.857142857,32.57142857,583.0714286,28.64285714,76.0,0.071428571,377.3571429,0.0,267.8571429,43.57142857,52.85714286,0.428571429,5001.21428587
"BHARUCH, GUJARAT",38.21428571,13.64285714,0.285714286,19.07142857,0.0,13.14285714,58.57142857,12.0,0.0,18.28571429,144.5714286,357.7142857,146.2142857,198.3571429,49.07142857,70.28571429,18.57142857,5.642857143,19.35714286,293.5714286,0.0,24.42857143,1.714285714,55.07142857,0.0,318.5,13.14285714,0.0,0.857142857,1890.28571435
"BHATINDA, PUNJAB",41.21428571,46.57142857,10.85714286,25.28571429,0.0,25.28571429,63.71428571,0.785714286,3.285714286,4.428571429,157.7142857,228.7857143,121.0714286,107.7142857,0.071428571,16.64285714,155.8571429,1.571428571,5.285714286,220.6428571,3.928571429,22.92857143,1.571428571,42.71428571,0.0,26.85714286,0.0,0.0,0.0,1334.785714299
"BHAVNAGAR, GUJARAT",51.35714286,31.07142857,1.357142857,15.57142857,0.0,13.14285714,171.2857143,13.64285714,0.571428571,61.78571429,264.5,670.8571429,249.5,408.9285714,137.8571429,67.71428571,80.14285714,15.5,27.64285714,247.9285714,1.714285714,60.78571429,31.78571429,186.1428571,0.0,70.5,12.42857143,0.642857143,0.0,2894.3571428550013
"BHILWARA, RAJASTHAN",33.07142857,43.14285714,3.428571429,58.35714286,0.0,50.71428571,250.8571429,1.0,0.714285714,40.64285714,265.8571429,736.8571429,343.2857143,367.0714286,86.71428571,16.5,444.3571429,1.428571429,19.28571429,154.2857143,8.857142857,118.3571429,1.214285714,456.2142857,0.0,334.5,26.5,0.0,0.214285714,3863.4285716769996
"BHIM NAGAR, UTTAR PRADESH",10.64285714,13.28571429,2.642857143,4.071428571,0.0,4.071428571,29.57142857,1.857142857,0.285714286,6.5,11.14285714,33.92857143,13.42857143,20.5,9.642857143,4.857142857,5.642857143,0.071428571,0.142857143,10.85714286,4.0,5.214285714,0.0,8.928571429,0.0,12.78571429,0.0,0.0,0.0,214.071428578
"BHIND, MADHYA PRADESH",68.42857143,99.07142857,3.785714286,48.5,0.0,37.71428571,64.57142857,4.928571429,6.642857143,66.85714286,182.5,262.6428571,99.0,150.3571429,88.78571429,8.928571429,30.92857143,0.571428571,14.71428571,1033.928571,32.92857143,90.78571429,3.5,54.71428571,0.0,155.7857143,13.28571429,0.0,0.0,2623.857142448
"BHIWANI, HARYANA",55.07142857,32.28571429,3.357142857,35.92857143,0.0,29.64285714,106.7142857,6.857142857,4.285714286,28.57142857,264.7142857,469.3571429,284.1428571,163.2142857,160.8571429,21.35714286,89.28571429,0.857142857,17.78571429,249.6428571,21.5,45.5,11.85714286,96.5,0.0,81.42857143,22.0,4.714285714,0.0,2307.428571401
"BHOJPUR, BIHAR",116.6428571,120.6428571,16.21428571,23.92857143,0.0,18.64285714,132.2857143,24.0,2.142857143,43.35714286,127.0714286,341.5,65.78571429,245.4285714,203.7142857,37.21428571,105.9285714,0.357142857,31.14285714,804.7857143,40.07142857,16.07142857,0.5,102.2142857,0.071428571,155.5714286,30.28571429,9.285714286,0.0,2814.857142767
"BHOPAL RAILWAY, MADHYA PRADESH",0.285714286,0.285714286,0.0,0.642857143,0.0,0.214285714,3.571428571,0.142857143,0.0,1.428571429,0.857142857,119.2857143,1.357142857,0.0,0.571428571,0.142857143,0.357142857,0.0,0.0,0.142857143,0.0,2.857142857,0.0,0.285714286,0.0,0.0,117.9285714,0.0,0.0,250.35714284300002
"BHOPAL RLY., MADHYA PRADESH",4.071428571,3.357142857,0.5,1.785714286,0.0,1.785714286,3.142857143,0.857142857,0.428571429,19.28571429,9.285714286,995.6428571,15.07142857,980.5714286,4.071428571,1.214285714,5.142857143,0.714285714,0.5,5.142857143,1.142857143,10.85714286,2.714285714,0.928571429,0.0,1.571428571,0.0,0.0,0.0,2069.7857142770004
"BHOPAL, MADHYA PRADESH",68.5,95.07142857,2.571428571,151.0,0.0,120.8571429,154.7142857,4.714285714,3.428571429,154.3571429,1016.142857,2182.5,1211.0,894.5,99.35714286,21.92857143,159.6428571,4.857142857,17.71428571,979.6428571,22.57142857,251.9285714,48.21428571,189.9285714,0.214285714,522.9285714,77.0,0.0,1.071428571,8456.357142605999
"BIDAR, KARNATAKA",39.71428571,49.5,7.0,16.42857143,0.0,11.14285714,48.42857143,4.857142857,1.5,26.21428571,154.5,195.2857143,57.92857143,128.7857143,185.3571429,9.357142857,43.14285714,1.214285714,17.0,909.0714286,7.357142857,70.0,2.285714286,75.0,0.0,128.7142857,8.571428571,0.357142857,0.214285714,2198.928571503
"BIDHANNAGAR PC, WEST BENGAL",1.285714286,0.857142857,0.357142857,5.357142857,0.0,1.785714286,14.57142857,0.142857143,3.857142857,0.571428571,1.0,40.57142857,12.5,0.0,9.642857143,6.214285714,16.28571429,0.0,0.142857143,15.85714286,0.428571429,15.14285714,0.0,26.0,0.0,19.71428571,28.07142857,9.857142857,0.857142857,231.07142856700003
"BIEO, ASSAM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.642857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.642857143
"BIJAPUR, KARNATAKA",57.28571429,48.78571429,1.571428571,13.07142857,0.0,13.07142857,53.57142857,4.714285714,3.285714286,20.64285714,116.8571429,134.5714286,53.92857143,80.64285714,269.4285714,7.714285714,53.78571429,1.071428571,14.57142857,556.5714286,2.714285714,69.78571429,0.0,106.0,0.714285714,0.0,0.0,0.0,0.0,1684.3571429339997
"BIJNOR, UTTAR PRADESH",88.92857143,62.42857143,20.85714286,51.42857143,0.0,39.07142857,186.7142857,5.071428571,0.357142857,38.64285714,66.21428571,269.5,86.14285714,165.2857143,60.0,38.85714286,152.7857143,2.785714286,4.5,239.8571429,25.28571429,69.28571429,47.5,153.5714286,0.0,202.3571429,18.07142857,0.0,0.428571429,2095.9285715630003
"BIKANER, RAJASTHAN",41.07142857,78.78571429,3.285714286,56.5,0.0,45.78571429,79.57142857,1.0,0.285714286,8.285714286,144.0714286,358.6428571,117.0714286,228.3571429,9.214285714,15.07142857,416.5714286,1.0,15.42857143,449.6428571,15.42857143,66.57142857,0.0,324.7857143,0.0,219.3571429,13.21428571,0.0,0.428571429,2709.4285715309998
"BILASPUR, CHHATTISGARH",90.28571429,46.85714286,5.5,82.21428571,0.0,69.07142857,121.0,3.5,0.928571429,52.35714286,536.5,678.8571429,231.0,434.9285714,159.9285714,10.85714286,56.64285714,5.428571429,26.64285714,1132.071429,16.85714286,198.3571429,9.642857143,107.4285714,0.0,238.8571429,12.92857143,0.5,0.214285714,4329.357143335
"BILASPUR, HIMACHAL PRADESH",7.285714286,7.857142857,0.785714286,12.85714286,0.0,10.64285714,27.14285714,0.571428571,0.0,1.785714286,49.42857143,55.85714286,17.0,37.42857143,49.07142857,8.285714286,18.42857143,0.428571429,14.78571429,58.64285714,0.285714286,36.92857143,4.785714286,26.85714286,0.0,52.0,1.428571429,0.0,0.0,500.57142858199984
"BIRBHUM, WEST BENGAL",79.5,52.0,27.0,68.28571429,0.0,53.5,102.1428571,7.928571429,36.07142857,26.14285714,15.28571429,311.2857143,78.14285714,216.5714286,242.3571429,12.5,43.85714286,2.785714286,14.85714286,337.1428571,14.0,65.92857143,0.142857143,234.7142857,0.0,216.5714286,16.57142857,0.214285714,1.285714286,2276.7857143080005
"BISHNUPUR, MANIPUR",17.71428571,31.21428571,0.428571429,5.285714286,0.0,4.0,23.0,0.285714286,6.285714286,0.214285714,6.928571429,28.0,10.0,16.78571429,7.285714286,1.857142857,7.0,0.214285714,6.571428571,36.64285714,0.0,8.857142857,0.0,1.785714286,0.0,9.785714286,1.214285714,0.0,0.0,231.35714285100002
